mun,year,gap,clave,nivel,ent
41,2021,0.055714846,29,2nd quartile,Tlaxcala
42,2021,0.069942951,29,3rd quartile,Tlaxcala
43,2021,0.093456268,29,3rd quartile,Tlaxcala
44,2021,0.1013906,29,3rd quartile,Tlaxcala
45,2021,-0.14495754,29,1st quartile,Tlaxcala
49,2021,-0.19929028,29,1st quartile,Tlaxcala
50,2021,0.16784835,29,3rd quartile,Tlaxcala
51,2021,-0.065735102,29,2nd quartile,Tlaxcala
52,2021,-0.00045085,29,2nd quartile,Tlaxcala
53,2021,-0.20641017,29,1st quartile,Tlaxcala
54,2021,0.12796569,29,3rd quartile,Tlaxcala
57,2021,-0.70764256,29,1st quartile,Tlaxcala
58,2021,0.12461472,29,3rd quartile,Tlaxcala
59,2021,0.067231894,29,3rd quartile,Tlaxcala
60,2021,-0.12992811,29,1st quartile,Tlaxcala
NA,2021,0.24528456,29,4th quartile,Tlaxcala
4,2021,0.13459134,30,3rd quartile,Veracruz
8,2021,0.4852078,30,4th quartile,Veracruz
11,2021,0.095770836,30,3rd quartile,Veracruz
13,2021,-0.26960325,30,1st quartile,Veracruz
14,2021,0.32175422,30,4th quartile,Veracruz
15,2021,0.70176744,30,4th quartile,Veracruz
16,2021,0.043757439,30,2nd quartile,Veracruz
20,2021,-0.54955411,30,1st quartile,Veracruz
21,2021,0.20403624,30,4th quartile,Veracruz
23,2021,0.31488037,30,4th quartile,Veracruz
24,2021,0.4376967,30,4th quartile,Veracruz
26,2021,-0.10062385,30,1st quartile,Veracruz
27,2021,-0.038484812,30,2nd quartile,Veracruz
28,2021,0.076262712,30,3rd quartile,Veracruz
30,2021,0.02304101,30,2nd quartile,Veracruz
32,2021,0.14734054,30,3rd quartile,Veracruz
33,2021,-0.19381428,30,1st quartile,Veracruz
34,2021,-0.2797513,30,1st quartile,Veracruz
35,2021,0.46802545,30,4th quartile,Veracruz
38,2021,-0.49909997,30,1st quartile,Veracruz
39,2021,0.10300446,30,3rd quartile,Veracruz
40,2021,-0.042054892,30,2nd quartile,Veracruz
44,2021,0.04416132,30,2nd quartile,Veracruz
45,2021,-0.24301982,30,1st quartile,Veracruz
47,2021,0.49670315,30,4th quartile,Veracruz
48,2021,-0.025701046,30,2nd quartile,Veracruz
49,2021,-0.022104502,30,2nd quartile,Veracruz
52,2021,0.64075589,30,4th quartile,Veracruz
53,2021,0.10865498,30,3rd quartile,Veracruz
54,2021,0.1932776,30,4th quartile,Veracruz
55,2021,-0.10972261,30,1st quartile,Veracruz
57,2021,-0.27626133,30,1st quartile,Veracruz
58,2021,-0.1026268,30,1st quartile,Veracruz
59,2021,0.59381199,30,4th quartile,Veracruz
60,2021,NA,30,NA,Veracruz
61,2021,-0.72004509,30,1st quartile,Veracruz
65,2021,0.12854266,30,3rd quartile,Veracruz
66,2021,0.15219808,30,3rd quartile,Veracruz
68,2021,0.5959549,30,4th quartile,Veracruz
69,2021,-0.063104391,30,2nd quartile,Veracruz
70,2021,0.32400084,30,4th quartile,Veracruz
71,2021,0.067037344,30,3rd quartile,Veracruz
75,2021,0.022767544,30,2nd quartile,Veracruz
76,2021,0.21192002,30,4th quartile,Veracruz
78,2021,0.89871025,30,4th quartile,Veracruz
79,2021,0.38788533,30,4th quartile,Veracruz
80,2021,0.24633121,30,4th quartile,Veracruz
